Selector,Traffic,Region
www.figma.com/community/plugin/1422254968842682323/free-figjam-dark-mode,114,us
www.figma.com/community/plugin/1391796291125620645/auto-size-text-autofit,113,us
www.figma.com/community/plugin/1200930158268112554/svg-repo-free-icons-and-vectors,113,us
www.figma.com/community/plugin/1416266443116995037/easy-iconfont,111,us
www.figma.com/community/plugin/1520062874404933233/magic-animator-ai-animation-generator-for-figma,111,us
www.figma.com/community/plugin/742770131320902341/random-name-generator,110,us
www.figma.com/community/plugin/732603254453395948/stark-contrast-accessibility-checker,110,us
www.figma.com/community/plugin/1326922376721037678/mermaid-in-figma,110,us
www.figma.com/community/plugin/1126882239732656005/photoroom-ai-and-background-remover,109,us
www.figma.com/community/plugin/744909029427810418/uigradients,108,us
www.figma.com/community/plugin/842128343887142055/figma-to-code-html-tailwind-flutter-swiftui,107,us
www.figma.com/community/plugin/742764242781786818/wireframe,106,us
www.figma.com/community/plugin/1286543860365041973/image-compressor,106,us
www.figma.com/community/plugin/1176149589166146593/grainy-gradient,105,us
www.figma.com/community/plugin/1510515569089758898/transparency-fade,103,us
www.figma.com/community/plugin/731312569747199418/map-maker,102,us
www.figma.com/community/plugin/976095819747589110/sf-symbols-browser,102,us
www.figma.com/community/plugin/1235675201027690011/allstock,101,us
www.figma.com/community/plugin/1394588745134154814/ai-mind-maps-maker-create-mind-map-with-chatgpt,100,us
www.figma.com/community/plugin/862059663689780943/perspective-toolkit,99,us
www.figma.com/community/plugin/1445938938074033409/export-pdf,99,us
www.figma.com/community/plugin/1362669306042132547/progressive-blur,98,us
www.figma.com/community/plugin/752558325552095625/noise,97,us
www.figma.com/community/plugin/1221497650571322872/figma-to-roblox,97,us
www.figma.com/community/plugin/1041976583581285249/svg-converter,95,us
www.figma.com/community/plugin/1140054344941215008/deck,95,us
www.figma.com/community/plugin/958202093377483021/mesh-gradient,94,us
www.figma.com/community/plugin/852192486284901337/streamline-icons-illustrations-emoji-elements,93,us
www.figma.com/community/plugin/824289601590456356/breakpoints,92,us
www.figma.com/community/plugin/1266419753282089056/picfinder-ai-image-generation,92,us
www.figma.com/community/plugin/801195587640428208/design-lint,91,us
www.figma.com/community/plugin/1340641815879885011/react-icons-for-figma,91,us
www.figma.com/community/plugin/733025261168520714/figmotion,91,us
www.figma.com/community/plugin/1425512316231476496/clip-path-generator,91,us
www.figma.com/community/plugin/777817104312450242/ionicons,90,us
www.figma.com/community/plugin/1485687494525374295/cursor-talk-to-figma-mcp-plugin,89,us
www.figma.com/community/plugin/937760472566581732/figmap-map-maker,89,us
www.figma.com/community/plugin/1209701436097360077/figma-helpers,88,us
www.figma.com/community/plugin/1352106916614995463/create-slideshow,88,us
www.figma.com/community/plugin/1286775547400510368/swiftui-code-generator,88,us
www.figma.com/community/plugin/901482830211374036/sticky-notes,88,us
www.figma.com/community/plugin/1090391796325905912/memojis,86,us
www.figma.com/community/plugin/1134018716847999330/auto-documentation,86,us
www.figma.com/community/plugin/849159306117999028/convertify-sketch-adobe-google,85,us
www.figma.com/community/plugin/1463689183126672406/tempo-ai-powered-figma-to-code-react,83,us
www.figma.com/community/plugin/744047966581015514/feather-icons,82,us
www.figma.com/community/plugin/1202196755645771809/trace-image,80,us
www.figma.com/community/plugin/1247165533022224611/image-to-color-palette,80,us
www.figma.com/community/plugin/1550368151618016258/kyoso-gen-ai-for-figma,79,us
www.figma.com/community/plugin/770827538515501401/graphviz,78,us
www.figma.com/community/plugin/1228969298040149016/wireframe-designer,78,us
www.figma.com/community/plugin/987294632651817123/figma-to-wix-studio,78,us
www.figma.com/community/plugin/740272380439725040/material-design-icons,76,us
www.figma.com/community/plugin/1151172748294992802/create-links,76,us
www.figma.com/community/plugin/841435609952260079/unit-converter,76,us
www.figma.com/community/plugin/1429337118108405153/designfast-arc-text-generator-free,76,us
www.figma.com/community/plugin/745971189153303901/wave-urve,75,us
www.figma.com/community/plugin/1068595505353552645/beautiful-shadows,74,us
www.figma.com/community/plugin/1020894954864594118/prototyper,74,us
www.figma.com/community/plugin/1482359008944255522/figma-to-readymag,74,us
www.figma.com/community/plugin/818724242728722680/figma-exporter,73,us
www.figma.com/community/plugin/1237797609661137426/themeable-systems,72,us
www.figma.com/community/plugin/976153400648431633/figma-search,72,us
www.figma.com/community/plugin/1227703772470975776/ai-image-upscaler,72,us
www.figma.com/community/plugin/789839703871161985/json-to-figma,72,us
www.figma.com/community/plugin/1017135840453013129/ghost,72,us
www.figma.com/community/plugin/751576264585242935/to-path,72,us
www.figma.com/community/plugin/1240676288333155961/real-time-clock,71,us
www.figma.com/community/plugin/1287786847239653675/personai-user-persona-generator,71,us
www.figma.com/community/plugin/1227318898690817659/animate-text,71,us
www.figma.com/community/plugin/1397471148029524649/ai-free-offline-remove-bg,69,us
www.figma.com/community/plugin/1421932899298722297/convert-figma-design-to-html-css,69,us
www.figma.com/community/plugin/1292057882881633788/mind-map,69,us
www.figma.com/community/plugin/898620911119764089/phosphor-icons,69,us
www.figma.com/community/plugin/769868828362075393/split-vectors,68,us
www.figma.com/community/plugin/1372241517776630318/line-chart-generator,68,us
www.figma.com/community/plugin/1362707561583059094/ai-design-copilot-text-to-ui-generator,67,us
www.figma.com/community/plugin/862039267149408972/figma-to-react-from-quest,65,us
www.figma.com/community/plugin/923820065156924054/warp-it,65,us
www.figma.com/community/plugin/1538619926518333210/text-effect-studio,64,us
www.figma.com/community/plugin/1496782745168210277/figma-design-inspector,64,us
www.figma.com/community/plugin/1526280907441235581/free-vectorizer-image-tracer,64,us
www.figma.com/community/plugin/1279435670208542538/format-ai,63,us
www.figma.com/community/plugin/735650288109030027/qr-code-generator,62,us
www.figma.com/community/plugin/1376699971221768404/blob-maker-free,62,us
www.figma.com/community/plugin/884226330548474110/circular-text,62,us
www.figma.com/community/plugin/742318143106037364/icns-ico-generator,61,us
www.figma.com/community/plugin/1417455963874897267/smart-background,61,us
www.figma.com/community/plugin/1221190866182222979/color-shades-tints-generator,60,us
www.figma.com/community/plugin/1074084347757622122/iconduck-icons-emojis-illustrations-and-logos,58,us
www.figma.com/community/plugin/820660579767995949/styler,58,us
